product_id,product_name,category,sub_category,product_weight_kg,dimensions_cm,fragile,food_grade_required,moisture_sensitive,temperature_sensitive,preferred_material_type,max_packaging_cost,sustainability_priority
1090,Electronic Pet Toy,Toys,Gadgets,0.25,12x12x10,True,False,True,False,Paper-Based,2.2,Medium
1091,Baby Bath Ducks 4ct,Toys,Baby,0.15,15x15x6,False,True,True,False,Net Bag,0.9,High
1092,Model Airplane Kit,Toys,Hobby,0.6,40x25x5,True,False,True,False,Flat Cardboard,2.8,Medium
1093,Slime Making Kit,Toys,Crafts,1.1,20x15x10,False,False,True,False,Leak-Proof Tub,3.0,Medium
1094,Skateboarding Pads Set,Toys,Sports,0.5,25x15x12,False,False,False,False,Mesh Bag,1.5,Medium
1095,Dollhouse Furniture Set,Toys,Accessories,0.7,18x12x10,True,False,True,False,Pulp Tray,2.5,High
1096,A4 Copy Paper 500 Sheets,Office,Supplies,2.3,30x21x5,False,False,True,False,Paper Wrap,1.2,High
1097,Ink Cartridges Multipack,Office,Printing,0.2,15x10x5,False,False,True,True,Padded Mailer,2.5,Medium
1098,Ergonomic Mesh Chair,Office,Furniture,12.0,65x60x30,True,False,False,False,Honeycomb Paper,15.0,High
1099,Whiteboard 90x60cm,Office,Supplies,3.5,95x65x5,True,False,False,False,Edge Protectors,10.0,Medium
1100,Fountain Pen Set,Office,Stationery,0.3,18x8x4,True,False,False,False,Wooden Box,5.5,High
1101,Desk LED Lamp,Office,Lighting,0.9,40x15x15,True,False,False,False,Recycled Box,3.0,High
1102,Stapler & Pins Kit,Office,Supplies,0.45,15x10x6,False,False,False,False,Cardboard,0.8,Medium
1103,External SSD 1TB,Office,Electronics,0.1,10x8x2,True,False,True,False,Recycled Plastic,1.8,High
1104,Spiral Notebooks 5ct,Office,Supplies,1.5,30x22x8,False,False,True,False,Paper Wrap,1.0,High
1105,Shredder (Cross-Cut),Office,Machines,5.2,40x35x25,True,False,False,False,Corrugated Box,12.0,Medium
1106,Gel Pens 24ct,Office,Stationery,0.25,20x12x2,False,False,False,False,Recycled Plastic,0.9,High
1107,Wireless Laser Mouse,Office,Electronics,0.15,12x8x5,True,False,True,False,Paper-Based,1.5,High
1108,Hardcover Planner 2026,Office,Stationery,0.6,22x16x3,False,False,True,False,Cardboard Mailer,1.2,High
1109,Presentation Clicker,Office,Electronics,0.05,10x4x2,True,False,True,False,Small Box,1.0,Medium
1110,File Folders 100ct,Office,Supplies,2.8,32x25x10,False,False,True,False,Cardboard Box,2.0,High
1111,Extra Virgin Olive Oil 1L,Grocery,Pantry,1.6,30x10x10,True,True,False,True,Glass/Pulp,3.5,High
1112,Whole Wheat Pasta 500g,Grocery,Pantry,0.51,25x12x5,False,True,True,False,Paper Pouch,0.5,High
1113,Himalayan Pink Salt 1kg,Grocery,Pantry,1.02,15x10x5,False,True,True,False,Cardboard Tube,1.2,High
1114,Manuka Honey Jar,Grocery,Pantry,0.45,12x8x8,True,True,False,False,Glass,2.5,High
1115,Instant Coffee Refill,Grocery,Beverages,0.3,22x14x6,False,True,True,False,Compostable Pouch,0.8,High
1116,Organic Quinoa 1kg,Grocery,Pantry,1.0,20x15x5,False,True,True,False,Paper Bag,1.0,High
1117,Sparkling Water 6-Pack,Grocery,Beverages,3.5,30x20x25,True,True,False,False,Recycled Plastic,2.2,Medium
1118,Ground Turmeric 100g,Grocery,Spices,0.12,12x8x2,False,True,True,False,Tin/Paper,0.6,High
1119,Almond Flour 500g,Grocery,Baking,0.5,22x15x4,False,True,True,True,Resealable Paper,1.5,High
1120,Dark Maple Syrup 500ml,Grocery,Pantry,0.9,20x8x8,True,True,False,False,Glass,2.0,High
1121,Sun-Dried Tomatoes Jar,Grocery,Pantry,0.6,12x10x10,True,True,False,True,Glass,1.8,Medium
1122,Peanut Butter (Crunchy),Grocery,Pantry,0.5,12x10x10,False,True,False,False,Glass,1.5,High
1123,Loose Leaf Green Tea,Grocery,Beverages,0.2,18x10x10,False,True,True,False,Tin Can,1.2,High
1124,Basmati Rice 5kg,Grocery,Pantry,5.05,45x25x10,False,True,True,False,Jute/Fabric,4.0,High
1125,Frozen Mixed Berries,Grocery,Frozen,0.4,20x18x5,False,True,True,True,Insulated Paper,1.1,High
1126,Canned Chickpeas 400g,Grocery,Pantry,0.45,11x8x8,False,True,False,False,Metal,0.4,Low
1127,Agave Nectar 250ml,Grocery,Pantry,0.4,15x6x6,False,True,False,False,Recycled PET,1.0,Medium
1128,Whole Black Peppercorns,Grocery,Spices,0.1,10x5x5,False,True,True,False,Glass Grinder,1.5,Medium
1129,Red Wine Vinegar 500ml,Grocery,Pantry,0.85,25x7x7,True,True,False,False,Glass,1.8,High
1130,Granola Clusters 400g,Grocery,Pantry,0.42,22x15x6,False,True,True,False,Cardboard Box,1.2,High
1131,Running Leggings,Apparel,Activewear,0.25,25x20x2,False,False,True,False,Paper Mailer,0.8,High
1132,Canvas Tote Bag,Apparel,Accessories,0.15,35x30x1,False,False,False,False,No Outer Pack,0.2,High
1133,Waterproof Rain Jacket,Apparel,Outerwear,0.55,30x25x5,False,False,True,False,Recycled Polybag,1.2,Medium
1134,Leather Chelsea Boots,Apparel,Footwear,1.4,35x25x12,False,False,True,False,Premium Box,5.0,Medium
1135,Cashmere Scarf,Apparel,Accessories,0.18,20x15x3,False,False,True,False,Tissue/Box,3.5,High
1136,Men's Cotton Polo,Apparel,Clothing,0.3,25x20x3,False,False,True,False,Compostable Bag,0.7,High
1137,Polarized Sunglasses,Apparel,Accessories,0.08,18x8x6,True,False,False,False,Hard Case Box,2.8,High
1138,Denim Jeans (Regular),Apparel,Clothing,0.7,35x28x5,False,False,False,False,Paper Wrap,1.0,High
1139,Yoga Sports Bra,Apparel,Activewear,0.12,20x15x1,False,False,True,False,Small Mailer,0.5,High
1140,Woolen Winter Hat,Apparel,Accessories,0.1,20x20x2,False,False,True,False,Paper Pouch,0.4,High
1141,Leather Wallet (RFID),Apparel,Accessories,0.12,12x10x2,False,False,True,False,Gift Box,2.0,Medium
1142,Hiking Backpack 30L,Apparel,Outdoor,1.1,50x30x10,False,False,True,False,Cardboard,3.0,Medium
1143,Silk Necktie,Apparel,Accessories,0.06,10x10x4,False,False,True,False,Small Paper Box,1.5,High
1144,Compression Socks 3-Pack,Apparel,Activewear,0.2,15x12x5,False,False,True,False,Cardboard Sleeve,0.8,High
1145,Kids Rain Boots,Apparel,Footwear,0.85,25x20x15,False,False,False,False,Recycled Box,2.0,Medium
1146,Linen Summer Dress,Apparel,Clothing,0.4,30x25x2,False,False,True,False,Compostable Bag,1.0,High
1147,Leather Belt (Brown),Apparel,Accessories,0.22,15x15x5,False,False,False,False,Paper Box,1.1,Medium
1148,Athletic Training Shorts,Apparel,Activewear,0.18,20x20x2,False,False,True,False,Paper Mailer,0.5,High
1149,Formal Suit Jacket,Apparel,Clothing,1.2,50x40x10,True,False,True,False,Garment Bag/Box,8.5,Medium
1150,Bamboo Socks 5-Pack,Apparel,Clothing,0.25,18x12x6,False,False,True,False,Recycled Cardboard,1.0,High
1151,Organic Sourdough Loaf,Food,Bakery,0.6,25x15x10,False,True,True,False,Perforated Paper,0.6,High
1152,Gourmet Cupcakes 6-Pack,Food,Bakery,0.45,20x15x8,True,True,True,True,Recycled Cardboard,1.5,Medium
1153,Whole Wheat Bagels,Food,Bakery,0.4,15x15x10,False,True,True,False,Compostable Film,0.5,High
1154,Almond Croissants 4ct,Food,Bakery,0.3,18x12x6,True,True,True,False,Paper Box,0.8,High
1155,Gluten-Free Sandwich Bread,Food,Bakery,0.55,22x10x10,False,True,True,False,Recyclable Plastic,0.7,Medium
1156,Frozen Beef Patties 1kg,Food,Meat,1.05,20x15x8,False,True,True,True,Insulated Cardboard,2.5,Medium
1157,Fresh Chicken Breasts,Food,Meat,0.8,22x14x5,False,True,True,True,Pulp Tray,1.2,High
1158,Smoked Salmon 200g,Food,Seafood,0.22,25x15x1,False,True,True,True,Vacuum Foil,1.8,Medium
1159,Frozen Shrimps 500g,Food,Seafood,0.55,18x12x5,False,True,True,True,Insulated Pouch,1.5,High
1160,Lamb Chops 500g,Food,Meat,0.52,18x15x6,False,True,True,True,Bio-Plastic Tray,2.0,High
1161,Greek Yogurt 1kg,Food,Dairy,1.05,12x12x15,False,True,False,True,Recycled HDPE,0.8,Medium
1162,Cheddar Cheese Block,Food,Dairy,0.4,12x8x5,False,True,True,True,Wax Paper,0.6,High
1163,Oat Milk 1L (Carton),Food,Dairy Alternative,1.08,7x7x22,False,True,True,True,Aseptic Cardboard,0.4,High
1164,Salted Butter 250g,Food,Dairy,0.26,10x6x4,False,True,True,True,Foil Wrap,0.3,Medium
1165,Mozzarella Pearls,Food,Dairy,0.2,10x10x8,False,True,False,True,Plastic Tub,0.7,Low
1166,Fresh Spinach 200g,Food,Produce,0.22,25x20x10,False,True,True,True,Compostable Bag,0.4,High
1167,Cherry Tomatoes 250g,Food,Produce,0.27,12x12x6,True,True,True,True,Pulp Punnet,0.6,High
1168,Organic Bananas (Bunch),Food,Produce,1.2,25x15x10,True,True,False,False,No Outer Pack,0.1,High
1169,Red Apples 1kg Bag,Food,Produce,1.05,30x20x10,False,True,False,False,Paper Mesh Bag,0.5,High
1170,Avocados 3ct,Food,Produce,0.6,20x10x8,True,True,False,False,Molded Pulp,0.7,High
1171,Spaghetti 500g,Food,Pantry,0.52,28x8x3,False,True,True,False,Paper Box,0.4,High
1172,Red Lentils 1kg,Food,Pantry,1.02,20x12x5,False,True,True,False,Paper Bag,0.6,High
1173,Basmati Rice 2kg,Food,Pantry,2.05,30x18x8,False,True,True,False,Jute Bag,1.5,High
1174,Canned Black Beans,Food,Pantry,0.48,11x8x8,False,True,False,False,Recyclable Metal,0.3,Low
1175,Tomato Puree 500g,Food,Pantry,0.55,15x8x8,False,True,False,False,Glass Jar,0.8,Medium
1176,Extra Virgin Olive Oil,Food,Condiments,0.95,30x8x8,True,True,False,True,Glass Bottle,2.2,High
1177,Balsamic Vinegar,Food,Condiments,0.5,22x6x6,True,True,False,False,Glass Bottle,1.8,Medium
1178,Mayonnaise Jar 400g,Food,Condiments,0.6,12x8x8,True,True,False,True,Glass Jar,1.2,Medium
1179,Organic Honey 250g,Food,Pantry,0.4,10x6x6,True,True,False,False,Glass Jar,1.5,High
1180,Dior Sea Salt 500g,Food,Pantry,0.55,12x8x8,False,True,True,False,Cardboard Tube,1.0,High
1181,Potato Chips (Large),Food,Snacks,0.2,35x25x10,True,True,True,False,Foil-lined Paper,0.9,Medium
1182,Roasted Cashews 200g,Food,Snacks,0.22,18x12x4,False,True,True,False,Stand-up Pouch,0.7,High
1183,Dark Chocolate 70%,Food,Confectionery,0.11,16x8x1,False,True,True,True,Aluminium/Paper,0.5,High
1184,Fruit Gummies 150g,Food,Confectionery,0.16,15x10x3,False,True,True,True,Compostable Film,0.4,High
1185,Rice Crackers,Food,Snacks,0.15,20x10x10,True,True,True,False,Recyclable Plastic,0.6,Medium
1186,Cold Brew Coffee 250ml,Food,Beverages,0.45,15x6x6,True,True,False,True,Glass Bottle,1.2,High
1187,Sparkling Apple Juice,Food,Beverages,1.1,28x8x8,True,True,False,False,Glass Bottle,1.5,Medium
1188,Earl Grey Tea 50ct,Food,Beverages,0.15,15x12x8,False,True,True,False,Cardboard Box,0.8,High
1189,Ground Espresso 250g,Food,Beverages,0.28,15x10x6,False,True,True,False,Valve Bag,1.0,High
1190,Alkaline Water 1.5L,Food,Beverages,1.55,32x9x9,False,True,False,False,Recycled PET,0.5,Medium
1191,Instant Noodles 12pk,Food,Pantry,1.2,30x20x15,False,True,True,False,Cardboard Box,1.8,Low
1192,Peanut Butter (Smooth),Food,Pantry,0.5,12x8x8,False,True,False,False,Recycled PET,0.9,Medium
1193,Strawberry Jam 300g,Food,Pantry,0.55,10x8x8,True,True,False,False,Glass Jar,1.1,Medium
1194,Quinoa Salad Box,Food,Ready Meal,0.35,15x15x6,False,True,True,True,Pulp Bowl,1.2,High
1195,Frozen Peas 500g,Food,Frozen,0.52,22x15x5,False,True,True,True,Paper Pouch,0.6,High
1196,Maple Syrup 250ml,Food,Pantry,0.45,18x8x5,True,True,False,False,Glass Bottle,1.8,High
1197,Sriracha Sauce 500ml,Food,Condiments,0.6,22x7x7,False,True,False,False,Recycled PET,0.8,Medium
1198,Pistachios In-Shell,Food,Snacks,0.4,22x15x6,False,True,True,False,Paper Bag,1.2,High
1199,Veggie Burger Patties,Food,Frozen,0.4,15x15x5,False,True,True,True,Cardboard Box,1.0,High
1200,Fresh Blueberries,Food,Produce,0.15,10x10x5,True,True,True,True,Pulp Punnet,0.5,High
1201,Rye Flour 1kg,Food,Baking,1.02,20x10x10,False,True,True,False,Paper Bag,0.8,High
1202,Baking Powder 200g,Food,Baking,0.22,10x6x6,False,True,True,False,Metal Tin,0.7,Medium
1203,Pure Vanilla Extract,Food,Baking,0.1,12x4x4,True,True,False,True,Amber Glass,2.5,High
1204,Milk Chocolate Bar,Food,Confectionery,0.1,15x7x1,False,True,True,True,Paper Wrap,0.4,Medium
1205,Coconut Flour 500g,Food,Baking,0.52,18x12x5,False,True,True,False,Paper Pouch,1.1,High
1206,Canned Pineapple,Food,Pantry,0.45,11x8x8,False,True,False,False,Metal Can,0.4,Low
1207,Dill Pickles Jar,Food,Pantry,0.8,15x10x10,True,True,False,False,Glass Jar,1.3,Medium
1208,Soy Sauce 250ml,Food,Condiments,0.5,18x6x6,True,True,False,False,Glass Bottle,1.2,Medium
1209,Granola Bars 6ct,Food,Snacks,0.25,15x10x5,False,True,True,False,Cardboard Box,0.9,High
1210,Dried Mango Slices,Food,Snacks,0.15,20x14x3,False,True,True,False,Compostable Pouch,1.2,High
1211,Ravioli (Fresh),Food,Dairy,0.3,18x12x4,False,True,True,True,Pulp Tray,1.5,High
1212,Feta Cheese 200g,Food,Dairy,0.25,12x8x5,False,True,False,True,Plastic Tub,0.8,Low
1213,Orange Juice 1L,Food,Beverages,1.08,7x7x22,False,True,False,True,Carton,0.6,Medium
1214,Green Olives Jar,Food,Pantry,0.4,12x6x6,True,True,False,False,Glass Jar,1.0,Medium
1215,Mixed Peppercorns,Food,Pantry,0.1,12x5x5,True,True,True,False,Glass Grinder,1.8,High
1216,Frozen Spinach 400g,Food,Frozen,0.42,15x12x5,False,True,True,True,Paper Box,0.7,High
1217,Chicken Stock 1L,Food,Pantry,1.05,7x7x22,False,True,False,False,Carton,0.8,Medium
1218,Dijon Mustard 200g,Food,Condiments,0.35,10x6x6,True,True,False,True,Glass Jar,1.2,High
1219,Microwave Popcorn 3pk,Food,Snacks,0.3,18x12x6,False,True,True,False,Cardboard,0.6,Medium
1220,Hummus Dip 200g,Food,Dairy,0.22,12x12x4,False,True,False,True,Recycled Plastic,0.8,Medium
1221,Tofu (Extra Firm),Food,Dairy Alternative,0.4,12x8x5,False,True,True,True,Plastic Wrap,0.7,Medium
1222,Agave Syrup 300ml,Food,Pantry,0.45,15x7x7,False,True,False,False,Recycled PET,1.1,High
1223,Cornflakes Cereal,Food,Bakery,0.5,30x20x10,False,True,True,False,Cardboard Box,1.0,High
1224,Red Wine 750ml,Food,Beverages,1.25,30x8x8,True,True,False,True,Glass Bottle,2.5,Medium
1225,Craft IPA 4-Pack,Food,Beverages,2.2,14x14x15,True,True,False,True,Cardboard Carrier,2.0,High
1226,Chickpea Flour 1kg,Food,Baking,1.02,20x12x6,False,True,True,False,Paper Bag,0.9,High
1227,Sun-Dried Tomatoes,Food,Pantry,0.25,12x12x3,False,True,True,False,Vacuum Pack,1.2,High
1228,Frozen Mango Chunks,Food,Frozen,0.5,22x18x5,False,True,True,True,Paper Pouch,0.8,High
1229,Gnocchi (Dry),Food,Pantry,0.5,18x12x6,False,True,True,False,Paper Box,0.7,High
1230,Capers in Brine,Food,Pantry,0.2,10x5x5,True,True,False,False,Glass Jar,0.9,Medium
1231,Matcha Powder 50g,Food,Beverages,0.08,8x8x8,False,True,True,True,Metal Tin,2.5,High
1232,Kombucha 330ml,Food,Beverages,0.6,20x6x6,True,True,False,True,Glass Bottle,1.4,High
1233,Protein Bar (Single),Food,Snacks,0.06,12x4x2,False,True,True,True,Foil Wrap,0.2,Medium
1234,Beef Jerky 100g,Food,Snacks,0.11,18x14x2,False,True,True,False,Plastic Pouch,1.5,Low
1235,Chia Seeds 250g,Food,Pantry,0.26,15x10x4,False,True,True,False,Paper Pouch,1.0,High
1236,Coconut Water 500ml,Food,Beverages,0.55,18x6x6,False,True,False,False,Carton,0.7,High
1237,Lentil Chips,Food,Snacks,0.1,25x18x8,True,True,True,False,Recyclable Film,0.8,High
1238,Almond Butter,Food,Pantry,0.3,10x8x8,True,True,False,False,Glass Jar,1.8,High
1239,Miso Paste 200g,Food,Pantry,0.22,10x10x5,False,True,True,True,Plastic Tub,1.2,Medium
1240,Frozen Edamame,Food,Frozen,0.4,20x15x5,False,True,True,True,Paper Pouch,0.9,High
1241,Seaweed Snacks,Food,Snacks,0.05,15x10x5,True,True,True,False,Plastic Tray/Film,0.6,Low
1242,Buckwheat Grains 1kg,Food,Pantry,1.02,20x12x5,False,True,True,False,Paper Bag,0.8,High
1243,Pesto Sauce 190g,Food,Condiments,0.35,10x7x7,True,True,False,True,Glass Jar,1.4,Medium
1244,Rye Crispbread,Food,Snacks,0.25,20x12x8,True,True,True,False,Paper Wrap,0.7,High
1245,Apple Cider Vinegar,Food,Condiments,0.8,25x8x8,True,True,False,False,Glass Bottle,1.6,High
1246,Frozen Broccoli,Food,Frozen,0.5,25x20x5,False,True,True,True,Paper Pouch,0.7,High
