strength,weight_capacity,biodegradability_score,recyclability_percentage,fragility_level,material_type_bamboo,material_type_glass,material_type_jute,material_type_metal,material_type_paper,material_type_plastic,shipping_type_ground
-0.6898716428386316,-0.2806309611620997,0.661840390180235,0.740769637487609,0.26046600323507074,False,False,False,False,True,False,True
-0.10413688199923499,-0.1781113664280969,-1.1277392526826784,-1.5499514318900713,-1.0838746586233583,False,False,False,False,False,True,True
-0.5727246906707523,-0.2806309611620997,0.7598995486932715,-0.1922929491238944,-1.0838746586233583,False,False,True,False,False,False,True
-0.3970042624189333,0.23196701250791293,0.8089291279497897,0.7774631099948032,0.26046600323507074,False,False,False,False,False,False,True
0.071583546252584,-0.2122845646727643,0.5882960212954577,0.3056898920451665,-1.0838746586233583,True,False,False,False,False,False,True
0.013010070168644335,0.12944741777391078,0.4412072835259033,-0.3652764623720944,0.26046600323507074,True,False,False,False,False,False,True
-0.3970042624189333,-0.14393816818342953,0.857958707206308,-0.26043796949439735,-1.0838746586233583,False,False,True,False,False,False,True
-0.4555777385028729,-0.7248825383427769,0.931503076091085,0.8141565825019973,1.6048066650934998,False,False,False,False,False,False,False
0.013010070168644335,0.573698994954588,0.7353847590650123,-0.18705102448000988,1.6048066650934998,True,False,False,False,False,False,False
-1.3927533558459075,-0.2122845646727643,0.857958707206308,0.6044795967466032,0.26046600323507074,False,False,False,False,False,False,True
-0.8655920710904506,-1.1007877190341198,0.7844143383215306,0.2899641181135121,0.26046600323507074,False,False,True,False,False,False,True
0.7744652592598599,0.8812577791565956,-1.3483723593370103,0.7722211853509179,1.6048066650934998,False,True,False,False,False,False,False
-0.6898716428386316,-0.9982681243001172,1.0295622346041213,0.6673826924732208,-1.0838746586233583,False,False,False,False,False,False,True
-0.5141512145868126,-0.519843348874772,-0.9071061460283467,-1.733418794426041,1.6048066650934998,False,False,False,False,False,True,False
-0.3970042624189333,-0.7248825383427769,0.7108699694367533,1.0028658696818515,0.26046600323507074,False,False,False,False,True,False,True
0.5987448310080409,1.1888165633586034,-1.029680094169642,-2.336240128472799,-1.0838746586233583,False,False,False,False,False,True,True
-1.0998859754262091,-0.5881897453641071,0.9560178657193441,0.8823016028725001,0.26046600323507074,False,False,False,False,True,False,True
1.3602000200992566,0.949604175645931,-1.4219167282217875,1.0448012668329303,-1.0838746586233583,False,False,False,True,False,False,True
-0.16271035808317463,-0.5881897453641071,0.9805326553476033,0.635931144609912,1.6048066650934998,False,False,False,False,True,False,False
0.071583546252584,-0.41732375414076955,-1.1032244630544192,-1.0676943646526649,-1.0838746586233583,False,False,False,False,False,True,True
-0.2212838341671143,-0.10976496993876216,-0.8335617771435694,-0.9680977964188527,-1.0838746586233583,False,False,False,False,False,True,True
-0.16271035808317463,0.36865980548658306,0.4902368627824215,0.012142111987614349,-1.0838746586233583,True,False,False,False,False,False,True
-0.8655920710904506,-1.1691341155234547,0.5637812316671988,0.3371414399084753,-1.0838746586233583,True,False,False,False,False,False,True
-0.6312981667546919,-0.8274021330767797,0.4412072835259033,-0.28140566806993705,-1.0838746586233583,True,False,False,False,False,False,True
1.4773469722671357,1.8039341317626187,-1.4219167282217875,0.7931888839264576,-1.0838746586233583,False,False,False,True,False,False,True
1.4773469722671357,1.0521237703799333,-1.3728871489652692,0.7460115621314936,0.26046600323507074,False,True,False,False,False,False,True
-1.5099003080137867,-1.3741733049914597,0.7108699694367533,0.6988342403365304,0.26046600323507074,False,False,False,False,True,False,True
-0.9241655471743901,-0.793228934832112,1.0295622346041213,0.7198019389120693,-1.0838746586233583,False,False,False,False,True,False,True
1.4773469722671357,2.1798393124539612,-1.3728871489652692,0.9556885478868876,-1.0838746586233583,False,True,False,False,False,False,True
-1.4513268319298471,-1.5792124944594645,0.8089291279497897,0.5625441995955238,1.6048066650934998,False,False,False,False,True,False,False
0.1887304984204633,0.607872193199256,0.9560178657193441,-0.4491472566742524,1.6048066650934998,False,False,True,False,False,False,False
-0.2212838341671143,0.026927823039908,0.7598995486932715,0.6044795967466032,1.6048066650934998,False,False,False,False,True,False,False
-0.3970042624189333,-0.8274021330767797,0.9069882864628259,0.808914657858112,-1.0838746586233583,False,False,False,False,False,False,True
-0.4555777385028729,-0.7590557365874446,0.7844143383215306,-0.2394702709188584,0.26046600323507074,True,False,False,False,False,False,True
-0.3970042624189333,0.06110102128457538,-1.1767688319391967,-2.095111594854096,0.26046600323507074,False,False,False,False,False,True,True
0.42302440275622194,0.43700620197591844,-1.0051653045413829,-2.3047885806094897,0.26046600323507074,False,False,False,False,False,True,True
-1.1584594515101487,-1.1349609172787871,1.0050474449758624,0.8718177535847303,0.26046600323507074,False,False,False,False,True,False,True
1.1844795918474376,0.949604175645931,-1.3974019385935283,0.3056898920451665,-1.0838746586233583,False,True,False,False,False,False,True
-1.4513268319298471,-0.9982681243001172,1.0295622346041213,0.38431876170343926,-1.0838746586233583,False,False,False,False,False,False,True
0.13015702233652365,0.06110102128457538,0.7598995486932715,0.3056898920451665,0.26046600323507074,False,False,True,False,False,False,True
-1.0413124993422695,-0.5540165471194394,0.8824734968345668,-0.48584072918144616,-1.0838746586233583,False,False,True,False,False,False,True
-0.2212838341671143,0.06110102128457538,-1.225798411195715,-2.3309982038289143,0.26046600323507074,False,False,False,False,False,True,True
0.8330387353437996,0.7787381844225936,-1.3974019385935283,1.0343174175451604,-1.0838746586233583,False,True,False,False,False,False,True
-0.8070185950065109,-1.0324413225447846,0.7108699694367533,-0.18180909983612456,0.26046600323507074,True,False,False,False,False,False,True
-0.4555777385028729,-0.2806309611620997,0.8089291279497897,-0.07172868231454298,1.6048066650934998,False,False,True,False,False,False,False
-0.5727246906707523,-0.4514969523854369,0.9560178657193441,1.1286720611350884,-1.0838746586233583,False,False,False,False,True,False,True
0.9501856875116789,0.7787381844225936,-1.2503132008239737,-1.088662063228204,-1.0838746586233583,False,False,False,False,False,True,True
0.13015702233652365,-0.007245375204759387,0.637325600551976,-0.04551905909511872,-1.0838746586233583,True,False,False,False,False,False,True
0.42302440275622194,0.09527421952924338,0.7108699694367533,0.11698060486531138,-1.0838746586233583,True,False,False,False,False,False,True
-0.8070185950065109,-0.861575331321447,0.9805326553476033,0.9661723971746575,1.6048066650934998,False,False,False,False,True,False,False
0.1887304984204633,-0.07559177169409416,0.6863551798084941,0.2585125702502025,-1.0838746586233583,False,False,True,False,False,False,True
-1.3927533558459075,-0.9640949260554496,0.857958707206308,0.5782699735271789,-1.0838746586233583,False,False,False,False,False,False,True
1.2430530679313772,0.6420453914439234,-1.4219167282217875,1.2649621018760941,-1.0838746586233583,False,False,False,True,False,False,True
-0.2212838341671143,-1.2374805120127896,0.9805326553476033,0.11173868022142683,0.26046600323507074,False,False,True,False,False,False,True
-0.10413688199923499,-0.10976496993876216,-1.2748279904522328,-2.441078621350496,-1.0838746586233583,False,False,False,False,False,True,True
-0.3970042624189333,-0.7248825383427769,-0.9806505149131239,-2.089869670210211,-1.0838746586233583,False,False,False,False,False,True,True
0.30587745058834265,-0.2122845646727643,0.7353847590650123,0.5415765010199848,0.26046600323507074,True,False,False,False,False,False,True
-1.2170329275940885,-1.203307313768122,0.7844143383215306,0.3056898920451665,-1.0838746586233583,False,False,True,False,False,False,True
-1.0998859754262091,-1.3058269085021246,0.8334439175780488,0.3056898920451665,-1.0838746586233583,False,False,False,False,False,False,True
0.8916122114277392,1.3596825545819409,-1.4219167282217875,0.8665758289408457,1.6048066650934998,False,True,False,False,False,False,False
-0.8070185950065109,-0.9640949260554496,0.7108699694367533,0.19036754987969962,0.26046600323507074,False,False,False,False,True,False,True
-0.4555777385028729,-0.2122845646727643,1.0050474449758624,0.24802872096243267,-1.0838746586233583,False,False,False,False,True,False,True
-0.10413688199923499,-0.4514969523854369,0.661840390180235,-0.5539857495519495,1.6048066650934998,False,False,True,False,False,False,False
0.13015702233652365,0.6420453914439234,0.931503076091085,-0.28140566806993705,0.26046600323507074,False,False,True,False,False,False,True
-0.16271035808317463,0.26614021075258093,0.8089291279497897,0.1379483034408511,0.26046600323507074,False,False,False,False,True,False,True
2.1802286852744115,2.043146519475291,-1.4219167282217875,0.8560919796530759,1.6048066650934998,False,False,False,True,False,False,False
0.9501856875116789,0.36865980548658306,-1.0051653045413829,-1.8644669105231624,-1.0838746586233583,False,False,False,False,False,True,True
-1.0413124993422695,-0.6223629436087744,0.637325600551976,-0.3810022363037495,0.26046600323507074,False,False,True,False,False,False,True
-0.5141512145868126,-0.6223629436087744,-0.9806505149131239,-1.1515651589548226,0.26046600323507074,False,False,False,False,False,True,True
0.071583546252584,0.3344866072419157,0.931503076091085,0.2585125702502025,1.6048066650934998,False,False,True,False,False,False,False
-1.5099003080137867,-1.4766928997254622,0.6863551798084941,1.1391559104228575,-1.0838746586233583,False,False,False,False,True,False,True
-1.2170329275940885,-0.7248825383427769,1.0295622346041213,0.5939957474588333,-1.0838746586233583,False,False,False,False,False,False,True
0.6573183070919806,1.3596825545819409,-0.9071061460283467,-1.5289837333145315,0.26046600323507074,False,False,False,False,False,True,True
1.7116408766028943,2.6240908896346387,-1.3728871489652692,1.1391559104228575,1.6048066650934998,False,True,False,False,False,False,False
1.3602000200992566,1.9064537264966208,-1.4219167282217875,1.1339139857789728,0.26046600323507074,False,False,False,True,False,False,True
0.8330387353437996,0.573698994954588,-1.3483723593370103,1.0028658696818515,-1.0838746586233583,False,True,False,False,False,False,True
-0.8655920710904506,-0.9299217278107822,0.9560178657193441,0.683108466404876,0.26046600323507074,False,False,False,False,True,False,True
-0.5141512145868126,-0.7248825383427769,0.8089291279497897,0.14843215272862095,0.26046600323507074,False,False,False,False,False,False,True
2.1802286852744115,1.5988949422946133,-1.4219167282217875,1.1077043625595486,1.6048066650934998,False,False,False,True,False,False,False
2.2388021613583513,2.145666114209294,-1.4219167282217875,1.3173813483149428,-1.0838746586233583,False,False,False,True,False,False,True
-0.16271035808317463,-0.4856701506301046,0.9560178657193441,0.3056898920451665,0.26046600323507074,False,False,False,False,True,False,True
0.5987448310080409,0.06110102128457538,-1.1522540423109375,-2.194708163087908,1.6048066650934998,False,False,False,False,False,True,False
-0.16271035808317463,0.23196701250791293,0.661840390180235,0.3056898920451665,-1.0838746586233583,False,False,False,False,True,False,True
-0.3384307863349936,-0.2464577629174317,0.9805326553476033,0.7669792607070333,0.26046600323507074,False,False,False,False,True,False,True
-1.0998859754262091,-1.203307313768122,0.8089291279497897,0.981898171106312,0.26046600323507074,False,False,False,False,True,False,True
-0.8070185950065109,-0.38315055589610186,0.8089291279497897,-0.4753568798936767,-1.0838746586233583,False,False,True,False,False,False,True
-0.7484451189225713,-0.8274021330767797,0.931503076091085,0.5992376721027178,0.26046600323507074,False,False,False,False,True,False,True
-0.5141512145868126,-0.7590557365874446,0.9069882864628259,1.0657689654084699,0.26046600323507074,False,False,False,False,True,False,True
-0.5141512145868126,-0.34897735765143445,0.857958707206308,0.20085139916746947,0.26046600323507074,False,False,True,False,False,False,True
-0.6898716428386316,-0.2806309611620997,0.7844143383215306,-0.34955068844043996,0.26046600323507074,True,False,False,False,False,False,True
1.8873613048547133,1.0179505721352657,-1.4219167282217875,1.2335105540127853,-1.0838746586233583,False,False,False,True,False,False,True
0.6573183070919806,0.3003134089972483,-1.299342780080492,-2.446320545994381,-1.0838746586233583,False,False,False,False,False,True,True
1.3602000200992566,0.8470845809119283,-1.4219167282217875,0.8875435275163848,1.6048066650934998,False,False,False,True,False,False,False
-0.8655920710904506,-1.1691341155234547,0.8089291279497897,0.9504466232430031,1.6048066650934998,False,False,False,False,True,False,False
-1.3341798797619677,-1.4766928997254622,0.8824734968345668,0.3056898920451665,-1.0838746586233583,False,False,False,False,False,False,True
-1.3341798797619677,-1.5108660979701298,0.8089291279497897,0.7460115621314936,1.6048066650934998,False,False,False,False,False,False,False
2.2388021613583513,3.0341692685706483,-1.3728871489652692,1.0552851161207002,-1.0838746586233583,False,True,False,False,False,False,True
0.1887304984204633,-0.34897735765143445,0.5637812316671988,-0.3076152912893613,1.6048066650934998,True,False,False,False,False,False,False
-1.1584594515101487,-1.3058269085021246,0.661840390180235,0.531092651732215,0.26046600323507074,False,False,False,False,True,False,True
2.0045082570225925,2.6582640878793065,-1.3728871489652692,0.9347208493113487,-1.0838746586233583,False,True,False,False,False,False,True
-0.6898716428386316,-0.9982681243001172,0.7353847590650123,0.5625441995955238,1.6048066650934998,False,False,False,False,True,False,False
1.3602000200992566,1.3938557528266082,-1.2748279904522328,-2.3991432241994173,0.26046600323507074,False,False,False,False,False,True,True
-0.04556340591529533,-0.1781113664280969,0.661840390180235,-0.12414792875339149,1.6048066650934998,False,False,True,False,False,False,False
-0.279857310251054,-0.2464577629174317,0.7108699694367533,0.3056898920451665,0.26046600323507074,False,False,True,False,False,False,True
2.0630817331065323,3.0341692685706483,-1.4219167282217875,1.2282686293689,-1.0838746586233583,False,False,False,True,False,False,True
1.7702143526868341,1.5988949422946133,-1.3483723593370103,0.808914657858112,-1.0838746586233583,False,True,False,False,False,False,True
1.4773469722671357,-0.2122845646727643,-1.4219167282217875,1.1077043625595486,0.26046600323507074,False,False,False,True,False,False,True
-1.1584594515101487,-1.2374805120127896,0.857958707206308,0.18512562523581505,0.26046600323507074,False,False,False,False,False,False,True
0.30587745058834265,0.36865980548658306,-1.1277392526826784,-1.5394675826023014,1.6048066650934998,False,False,False,False,False,True,False
0.24730397450440297,-0.14393816818342953,-1.0541948837979012,-1.1096297618037434,0.26046600323507074,False,False,False,False,False,True,True
-1.2756064036780281,-1.3400001067467924,0.931503076091085,0.14319022808473564,1.6048066650934998,False,False,False,False,False,False,False
1.1259061157634978,1.0862969686246007,-1.3974019385935283,0.8403662057214215,-1.0838746586233583,False,True,False,False,False,False,True
-0.4555777385028729,-0.6223629436087744,-1.1277392526826784,-1.1515651589548226,1.6048066650934998,False,False,False,False,False,True,False
-1.2756064036780281,-1.4425197014807947,0.661840390180235,0.6254472953221422,0.26046600323507074,False,False,False,False,True,False,True
-0.16271035808317463,-0.6565361418534421,0.637325600551976,-2.47777209385769,0.26046600323507074,False,False,False,False,False,True,True
-0.9241655471743901,-0.6907093400981096,0.7353847590650123,1.0814947393401244,0.26046600323507074,False,False,False,False,True,False,True
2.3559491135262305,2.3848785019219663,-1.4219167282217875,1.1077043625595486,0.26046600323507074,False,False,False,True,False,False,True
2.3559491135262305,1.4280289510712756,-1.4219167282217875,1.2492363279444398,0.26046600323507074,False,False,False,True,False,False,True
0.013010070168644335,-0.41732375414076955,-0.8335617771435694,-1.7281768697821562,-1.0838746586233583,False,False,False,False,False,True,True
-0.4555777385028729,-0.8274021330767797,1.0050474449758624,0.18512562523581505,0.26046600323507074,False,False,False,False,False,False,True
-0.5141512145868126,-0.6565361418534421,0.7353847590650123,0.9871400957501972,0.26046600323507074,False,False,False,False,True,False,True
1.7116408766028943,0.8129113826672609,-1.4219167282217875,0.3056898920451665,1.6048066650934998,False,True,False,False,False,False,False
